Higher Taxon,December 2012,Family,Subfamily
Sauria,Sphenomorphus sarasinorum,Scincidae,Lygosominae
Sauria,Sphenomorphus schlegeli,Scincidae,Lygosominae
Sauria,Sphenomorphus schultzei,Scincidae,Lygosominae
Sauria,Sphenomorphus scotophilus,Scincidae,Lygosominae
Sauria,Sphenomorphus scutatus,Scincidae,Lygosominae
Sauria,Sphenomorphus shelfordi,Scincidae,Lygosominae
Sauria,Sphenomorphus sibuensis,Scincidae,Lygosominae
Sauria,Sphenomorphus simus,Scincidae,Lygosominae
Sauria,Sphenomorphus solomonis,Scincidae,Lygosominae
Sauria,Sphenomorphus stellatus,Scincidae,Lygosominae
Sauria,Sphenomorphus stickeli,Scincidae,Lygosominae
Sauria,Sphenomorphus striatopunctatum,Scincidae,Lygosominae
Sauria,Sphenomorphus striolatus,Scincidae,Lygosominae
Sauria,Sphenomorphus taiwanensis,Scincidae,Lygosominae
Sauria,Sphenomorphus tanahtinggi,Scincidae,Lygosominae
Sauria,Sphenomorphus tanneri,Scincidae,Lygosominae
Sauria,Sphenomorphus taylori,Scincidae,Lygosominae
Sauria,Sphenomorphus temengorensis,Scincidae,Lygosominae
Sauria,Sphenomorphus temmincki,Scincidae,Lygosominae
Sauria,Sphenomorphus tenuiculus,Scincidae,Lygosominae
Sauria,Sphenomorphus tersus,Scincidae,Lygosominae
Sauria,Sphenomorphus tetradactylus,Scincidae,Lygosominae
Sauria,Sphenomorphus textum,Scincidae,Lygosominae
Sauria,Sphenomorphus tonkinensis,Scincidae,Lygosominae
Sauria,Sphenomorphus transversus,Scincidae,Lygosominae
Sauria,Sphenomorphus tridigitus,Scincidae,Lygosominae
Sauria,Sphenomorphus tritaeniatus,Scincidae,Lygosominae
Sauria,Sphenomorphus tropidonotus,Scincidae,Lygosominae
Sauria,Sphenomorphus undulatus,Scincidae,Lygosominae
Sauria,Sphenomorphus vanheurni,Scincidae,Lygosominae
Sauria,Sphenomorphus variegatus,Scincidae,Lygosominae
Sauria,Sphenomorphus wollastoni,Scincidae,Lygosominae
Sauria,Sphenomorphus woodfordi,Scincidae,Lygosominae
Sauria,Sphenomorphus zimmeri,Scincidae,Lygosominae
Sauria,Tachygyia microlepis,Scincidae,Lygosominae
Sauria,Tiliqua adelaidensis,Scincidae,Lygosominae
Sauria,Tiliqua gigas,Scincidae,Lygosominae
Sauria,Tiliqua multifasciata,Scincidae,Lygosominae
Sauria,Tiliqua nigrolutea,Scincidae,Lygosominae
Sauria,Tiliqua occipitalis,Scincidae,Lygosominae
Sauria,Tiliqua rugosa,Scincidae,Lygosominae
Sauria,Tiliqua scincoides,Scincidae,Lygosominae
Sauria,Trachylepis acutilabris,Scincidae,Lygosominae
Sauria,Trachylepis affinis,Scincidae,Lygosominae
Sauria,Trachylepis albilabris,Scincidae,Lygosominae
Sauria,Trachylepis angolensis,Scincidae,Lygosominae
Sauria,Trachylepis atlantica,Scincidae,Lygosominae
Sauria,Trachylepis aurata,Scincidae,Lygosominae
Sauria,Trachylepis aureopunctata,Scincidae,Lygosominae
Sauria,Trachylepis bayonii,Scincidae,Lygosominae
Sauria,Trachylepis bensonii,Scincidae,Lygosominae
Sauria,Trachylepis betsileana,Scincidae,Lygosominae
Sauria,Trachylepis binotata,Scincidae,Lygosominae
Sauria,Trachylepis bocagii,Scincidae,Lygosominae
Sauria,Trachylepis boettgeri,Scincidae,Lygosominae
Sauria,Trachylepis boulengeri,Scincidae,Lygosominae
Sauria,Trachylepis brauni,Scincidae,Lygosominae
Sauria,Trachylepis brevicollis,Scincidae,Lygosominae
Sauria,Trachylepis breviparietalis,Scincidae,Lygosominae
Sauria,Trachylepis buettneri,Scincidae,Lygosominae
Sauria,Trachylepis capensis,Scincidae,Lygosominae
Sauria,Trachylepis chimbana,Scincidae,Lygosominae
Sauria,Trachylepis comorensis,Scincidae,Lygosominae
Sauria,Trachylepis cristinae,Scincidae,Lygosominae
Sauria,Trachylepis depressa,Scincidae,Lygosominae
Sauria,Trachylepis dichroma,Scincidae,Lygosominae
Sauria,Trachylepis dumasi,Scincidae,Lygosominae
Sauria,Trachylepis elegans,Scincidae,Lygosominae
Sauria,Trachylepis ferrarai,Scincidae,Lygosominae
Sauria,Trachylepis gravenhorstii,Scincidae,Lygosominae
Sauria,Trachylepis hemmingi,Scincidae,Lygosominae
Sauria,Trachylepis hildae,Scincidae,Lygosominae
Sauria,Trachylepis hildebrandtii,Scincidae,Lygosominae
Sauria,Trachylepis hoeschi,Scincidae,Lygosominae
Sauria,Trachylepis homalocephala,Scincidae,Lygosominae
Sauria,Trachylepis infralineata,Scincidae,Lygosominae
Sauria,Trachylepis irregularis,Scincidae,Lygosominae
Sauria,Trachylepis ivensii,Scincidae,Lygosominae
Sauria,Trachylepis lacertiformis,Scincidae,Lygosominae
Sauria,Trachylepis laevis,Scincidae,Lygosominae
Sauria,Trachylepis lavarambo,Scincidae,Lygosominae
Sauria,Trachylepis loluiensis,Scincidae,Lygosominae
Sauria,Trachylepis maculata,Scincidae,Lygosominae
Sauria,Trachylepis maculilabris,Scincidae,Lygosominae
Sauria,Trachylepis madagascariensis,Scincidae,Lygosominae
Sauria,Trachylepis makolowodei,Scincidae,Lygosominae
Sauria,Trachylepis margaritifera,Scincidae,Lygosominae
Sauria,Trachylepis megalura,Scincidae,Lygosominae
Sauria,Trachylepis mekuana,Scincidae,Lygosominae
Sauria,Trachylepis mlanjensis,Scincidae,Lygosominae
Sauria,Trachylepis nancycoutuae,Scincidae,Lygosominae
Sauria,Trachylepis nganghae,Scincidae,Lygosominae
Sauria,Trachylepis occidentalis,Scincidae,Lygosominae
Sauria,Trachylepis ozorii,Scincidae,Lygosominae
Sauria,Trachylepis pendeana,Scincidae,Lygosominae
Sauria,Trachylepis perrotetii,Scincidae,Lygosominae
Sauria,Trachylepis planifrons,Scincidae,Lygosominae
Sauria,Trachylepis polytropis,Scincidae,Lygosominae
Sauria,Trachylepis pulcherrima,Scincidae,Lygosominae
Sauria,Trachylepis punctatissima,Scincidae,Lygosominae
Sauria,Trachylepis punctulata,Scincidae,Lygosominae
Sauria,Trachylepis quinquetaeniata,Scincidae,Lygosominae
Sauria,Trachylepis rodenburgi,Scincidae,Lygosominae
Sauria,Trachylepis sechellensis,Scincidae,Lygosominae
Sauria,Trachylepis socotrana,Scincidae,Lygosominae
Sauria,Trachylepis sparsa,Scincidae,Lygosominae
Sauria,Trachylepis spilogaster,Scincidae,Lygosominae
Sauria,Trachylepis striata,Scincidae,Lygosominae
Sauria,Trachylepis sulcata,Scincidae,Lygosominae
Sauria,Trachylepis tandrefana,Scincidae,Lygosominae
Sauria,Trachylepis tavaratra,Scincidae,Lygosominae
Sauria,Trachylepis tessellata,Scincidae,Lygosominae
Sauria,Trachylepis varia,Scincidae,Lygosominae
Sauria,Trachylepis variegata,Scincidae,Lygosominae
Sauria,Trachylepis vato,Scincidae,Lygosominae
Sauria,Trachylepis vezo,Scincidae,Lygosominae
Sauria,Trachylepis vittata,Scincidae,Lygosominae
Sauria,Trachylepis volamenaloha,Scincidae,Lygosominae
Sauria,Trachylepis wingati,Scincidae,Lygosominae
Sauria,Trachylepis wrightii,Scincidae,Lygosominae
Sauria,Tribolonotus annectens,Scincidae,Lygosominae
Sauria,Tribolonotus blanchardi,Scincidae,Lygosominae
Sauria,Tribolonotus brongersmai,Scincidae,Lygosominae
Sauria,Tribolonotus gracilis,Scincidae,Lygosominae
Sauria,Tribolonotus novaeguineae,Scincidae,Lygosominae
Sauria,Tribolonotus ponceleti,Scincidae,Lygosominae
Sauria,Tribolonotus pseudoponceleti,Scincidae,Lygosominae
Sauria,Tribolonotus schmidti,Scincidae,Lygosominae
Sauria,Tropidophorus assamensis,Scincidae,Lygosominae
Sauria,Tropidophorus baconi,Scincidae,Lygosominae
Sauria,Tropidophorus baviensis,Scincidae,Lygosominae
Sauria,Tropidophorus beccarii,Scincidae,Lygosominae
Sauria,Tropidophorus berdmorei,Scincidae,Lygosominae
Sauria,Tropidophorus boehmei,Scincidae,Lygosominae
Sauria,Tropidophorus brookei,Scincidae,Lygosominae
Sauria,Tropidophorus cocincinensis,Scincidae,Lygosominae
Sauria,Tropidophorus davaoensis,Scincidae,Lygosominae
Sauria,Tropidophorus grayi,Scincidae,Lygosominae
Sauria,Tropidophorus guangxiensis,Scincidae,Lygosominae
Sauria,Tropidophorus hainanus,Scincidae,Lygosominae
Sauria,Tropidophorus hangnam,Scincidae,Lygosominae
Sauria,Tropidophorus iniquus,Scincidae,Lygosominae
Sauria,Tropidophorus laotus,Scincidae,Lygosominae
Sauria,Tropidophorus latiscutatus,Scincidae,Lygosominae
Sauria,Tropidophorus matsuii,Scincidae,Lygosominae
Sauria,Tropidophorus microlepis,Scincidae,Lygosominae
Sauria,Tropidophorus micropus,Scincidae,Lygosominae
Sauria,Tropidophorus misaminius,Scincidae,Lygosominae
Sauria,Tropidophorus mocquardii,Scincidae,Lygosominae
Sauria,Tropidophorus murphyi,Scincidae,Lygosominae
Sauria,Tropidophorus noggei,Scincidae,Lygosominae
Sauria,Tropidophorus partelloi,Scincidae,Lygosominae
Sauria,Tropidophorus perplexus,Scincidae,Lygosominae
Sauria,Tropidophorus robinsoni,Scincidae,Lygosominae
Sauria,Tropidophorus sinicus,Scincidae,Lygosominae
Sauria,Tropidophorus thai,Scincidae,Lygosominae
Sauria,Tropidoscincus aubrianus,Scincidae,Lygosominae
Sauria,Tropidoscincus boreus,Scincidae,Lygosominae
Sauria,Tropidoscincus variabilis,Scincidae,Lygosominae
Sauria,Tytthoscincus aesculeticola,Scincidae,Lygosominae
Sauria,Tytthoscincus atrigularis,Scincidae,Lygosominae
Sauria,Tytthoscincus biparietalis,Scincidae,Lygosominae
Sauria,Tytthoscincus hallieri,Scincidae,Lygosominae
Sauria,Tytthoscincus parvus,Scincidae,Lygosominae
Sauria,Vietnascincus rugosus,Scincidae,Lygosominae
Sauria,Amphiglossus alluaudi,Scincidae,Scincinae
Sauria,Amphiglossus andranovahensis,Scincidae,Scincinae
Sauria,Amphiglossus anosyensis,Scincidae,Scincinae
Sauria,Amphiglossus ardouini,Scincidae,Scincinae
Sauria,Amphiglossus astrolabi,Scincidae,Scincinae
Sauria,Amphiglossus crenni,Scincidae,Scincinae
Sauria,Amphiglossus decaryi,Scincidae,Scincinae
Sauria,Amphiglossus elongatus,Scincidae,Scincinae
Sauria,Amphiglossus frontoparietalis,Scincidae,Scincinae
Sauria,Amphiglossus gastrostictus,Scincidae,Scincinae
Sauria,Amphiglossus johannae,Scincidae,Scincinae
Sauria,Amphiglossus macrocercus,Scincidae,Scincinae
Sauria,Amphiglossus mandady,Scincidae,Scincinae
Sauria,Amphiglossus mandokava,Scincidae,Scincinae
Sauria,Amphiglossus melanurus,Scincidae,Scincinae
Sauria,Amphiglossus meva,Scincidae,Scincinae
Sauria,Amphiglossus ornaticeps,Scincidae,Scincinae
Sauria,Amphiglossus punctatus,Scincidae,Scincinae
Sauria,Amphiglossus reticulatus,Scincidae,Scincinae
Sauria,Amphiglossus spilostichus,Scincidae,Scincinae
Sauria,Amphiglossus splendidus,Scincidae,Scincinae
Sauria,Amphiglossus stylus,Scincidae,Scincinae
Sauria,Amphiglossus tanysoma,Scincidae,Scincinae
Sauria,Amphiglossus tsaratananensis,Scincidae,Scincinae
Sauria,Amphiglossus valhallae,Scincidae,Scincinae
Sauria,Androngo trivittatus,Scincidae,Scincinae
Sauria,Barkudia insularis,Scincidae,Scincinae
Sauria,Barkudia melanosticta,Scincidae,Scincinae
Sauria,Brachymeles apus,Scincidae,Scincinae
Sauria,Brachymeles bicolandia,Scincidae,Scincinae
Sauria,Brachymeles bicolor,Scincidae,Scincinae
Sauria,Brachymeles boholensis,Scincidae,Scincinae
Sauria,Brachymeles bonitae,Scincidae,Scincinae
Sauria,Brachymeles boulengeri,Scincidae,Scincinae
Sauria,Brachymeles brevidactylus,Scincidae,Scincinae
Sauria,Brachymeles cebuensis,Scincidae,Scincinae
Sauria,Brachymeles cobos,Scincidae,Scincinae
Sauria,Brachymeles elerae,Scincidae,Scincinae
Sauria,Brachymeles gracilis,Scincidae,Scincinae
Sauria,Brachymeles hilong,Scincidae,Scincinae
Sauria,Brachymeles kadwa,Scincidae,Scincinae
Sauria,Brachymeles libayani,Scincidae,Scincinae
Sauria,Brachymeles lukbani,Scincidae,Scincinae
Sauria,Brachymeles makusog,Scincidae,Scincinae
Sauria,Brachymeles mindorensis,Scincidae,Scincinae
Sauria,Brachymeles minimus,Scincidae,Scincinae
Sauria,Brachymeles miriamae,Scincidae,Scincinae
Sauria,Brachymeles muntingkamay,Scincidae,Scincinae
Sauria,Brachymeles orientalis,Scincidae,Scincinae
Sauria,Brachymeles paeforum,Scincidae,Scincinae
Sauria,Brachymeles pathfinderi,Scincidae,Scincinae
Sauria,Brachymeles samad,Scincidae,Scincinae
Sauria,Brachymeles samarensis,Scincidae,Scincinae
Sauria,Brachymeles schadenbergi,Scincidae,Scincinae
Sauria,Brachymeles suluensis,Scincidae,Scincinae
Sauria,Brachymeles talinis,Scincidae,Scincinae
Sauria,Brachymeles taylori,Scincidae,Scincinae
Sauria,Brachymeles tiboliorum,Scincidae,Scincinae
Sauria,Brachymeles tridactylus,Scincidae,Scincinae
Sauria,Brachymeles tungaoi,Scincidae,Scincinae
Sauria,Brachymeles vermis,Scincidae,Scincinae
Sauria,Brachymeles vindumi,Scincidae,Scincinae
Sauria,Brachymeles vulcani,Scincidae,Scincinae
Sauria,Brachymeles wrighti,Scincidae,Scincinae
Sauria,Chabanaudia boulengeri,Scincidae,Scincinae
Sauria,Chalcides armitagei,Scincidae,Scincinae
Sauria,Chalcides bedriagai,Scincidae,Scincinae
Sauria,Chalcides bottegi,Scincidae,Scincinae
Sauria,Chalcides boulengeri,Scincidae,Scincinae
Sauria,Chalcides chalcides,Scincidae,Scincinae
Sauria,Chalcides coeruleopunctatus,Scincidae,Scincinae
Sauria,Chalcides colosii,Scincidae,Scincinae
Sauria,Chalcides delislei,Scincidae,Scincinae
Sauria,Chalcides ebneri,Scincidae,Scincinae
Sauria,Chalcides guentheri,Scincidae,Scincinae
Sauria,Chalcides lanzai,Scincidae,Scincinae
Sauria,Chalcides levitoni,Scincidae,Scincinae
Sauria,Chalcides manueli,Scincidae,Scincinae
Sauria,Chalcides mauritanicus,Scincidae,Scincinae
Sauria,Chalcides mertensi,Scincidae,Scincinae
Sauria,Chalcides minutus,Scincidae,Scincinae
Sauria,Chalcides mionecton,Scincidae,Scincinae
Sauria,Chalcides montanus,Scincidae,Scincinae
Sauria,Chalcides ocellatus,Scincidae,Scincinae
Sauria,Chalcides parallelus,Scincidae,Scincinae
Sauria,Chalcides pentadactylus,Scincidae,Scincinae
Sauria,Chalcides polylepis,Scincidae,Scincinae
Sauria,Chalcides pseudostriatus,Scincidae,Scincinae
Sauria,Chalcides pulchellus,Scincidae,Scincinae
Sauria,Chalcides ragazzii,Scincidae,Scincinae
Sauria,Chalcides sepsoides,Scincidae,Scincinae
Sauria,Chalcides sexlineatus,Scincidae,Scincinae
Sauria,Chalcides sphenopsiformis,Scincidae,Scincinae
Sauria,Chalcides striatus,Scincidae,Scincinae
Sauria,Chalcides thierryi,Scincidae,Scincinae
Sauria,Chalcides viridanus,Scincidae,Scincinae
Sauria,Chalcidoseps thwaitesi,Scincidae,Scincinae
Sauria,Eumeces algeriensis,Scincidae,Scincinae
Sauria,Eumeces blythianus,Scincidae,Scincinae
Sauria,Eumeces cholistanensis,Scincidae,Scincinae
Sauria,Eumeces indothalensis,Scincidae,Scincinae
Sauria,Eumeces schneideri,Scincidae,Scincinae
Sauria,Eurylepis poonaensis,Scincidae,Scincinae
Sauria,Eurylepis taeniolatus,Scincidae,Scincinae
Sauria,Feylinia currori,Scincidae,Scincinae
Sauria,Feylinia elegans,Scincidae,Scincinae
Sauria,Feylinia grandisquamis,Scincidae,Scincinae
Sauria,Feylinia macrolepis,Scincidae,Scincinae
Sauria,Feylinia polylepis,Scincidae,Scincinae
Sauria,Gongylomorphus bojerii,Scincidae,Scincinae
Sauria,Hakaria simonyi,Scincidae,Scincinae
Sauria,Janetaescincus braueri,Scincidae,Scincinae
Sauria,Janetaescincus veseyfitzgeraldi,Scincidae,Scincinae
Sauria,Jarujinia bipedalis,Scincidae,Scincinae
Sauria,Madascincus ankodabensis,Scincidae,Scincinae
Sauria,Madascincus arenicola,Scincidae,Scincinae
Sauria,Madascincus igneocaudatus,Scincidae,Scincinae
Sauria,Madascincus intermedius,Scincidae,Scincinae
Sauria,Madascincus macrolepis,Scincidae,Scincinae
Sauria,Madascincus melanopleura,Scincidae,Scincinae
Sauria,Madascincus minutus,Scincidae,Scincinae
Sauria,Madascincus mouroundavae,Scincidae,Scincinae
Sauria,Madascincus nanus,Scincidae,Scincinae
Sauria,Madascincus polleni,Scincidae,Scincinae
Sauria,Madascincus stumpffi,Scincidae,Scincinae
Sauria,Melanoseps ater,Scincidae,Scincinae
Sauria,Melanoseps emmrichi,Scincidae,Scincinae
Sauria,Melanoseps longicauda,Scincidae,Scincinae
Sauria,Melanoseps loveridgei,Scincidae,Scincinae
Sauria,Melanoseps occidentalis,Scincidae,Scincinae
Sauria,Melanoseps pygmaeus,Scincidae,Scincinae
Sauria,Melanoseps rondoensis,Scincidae,Scincinae
Sauria,Melanoseps uzungwensis,Scincidae,Scincinae
Sauria,Mesoscincus altamirani,Scincidae,Scincinae
Sauria,Mesoscincus managuae,Scincidae,Scincinae
Sauria,Mesoscincus schwartzei,Scincidae,Scincinae
Sauria,Nessia bipes,Scincidae,Scincinae
Sauria,Nessia burtonii,Scincidae,Scincinae
Sauria,Nessia deraniyagalai,Scincidae,Scincinae
Sauria,Nessia didactyla,Scincidae,Scincinae
Sauria,Nessia hickanala,Scincidae,Scincinae
Sauria,Nessia layardi,Scincidae,Scincinae
Sauria,Nessia monodactyla,Scincidae,Scincinae
Sauria,Nessia sarasinorum,Scincidae,Scincinae
Sauria,Ophiomorus blanfordi,Scincidae,Scincinae
Sauria,Ophiomorus brevipes,Scincidae,Scincinae
Sauria,Ophiomorus chernovi,Scincidae,Scincinae
Sauria,Ophiomorus latastii,Scincidae,Scincinae
Sauria,Ophiomorus maranjabensis,Scincidae,Scincinae
Sauria,Ophiomorus nuchalis,Scincidae,Scincinae
Sauria,Ophiomorus persicus,Scincidae,Scincinae
Sauria,Ophiomorus punctatissimus,Scincidae,Scincinae
Sauria,Ophiomorus raithmai,Scincidae,Scincinae
Sauria,Ophiomorus streeti,Scincidae,Scincinae
Sauria,Ophiomorus tridactylus,Scincidae,Scincinae
Sauria,Pamelaescincus gardineri,Scincidae,Scincinae
Sauria,Paracontias brocchii,Scincidae,Scincinae
Sauria,Paracontias fasika,Scincidae,Scincinae
Sauria,Paracontias hafa,Scincidae,Scincinae
Sauria,Paracontias hildebrandti,Scincidae,Scincinae
Sauria,Paracontias holomelas,Scincidae,Scincinae
Sauria,Paracontias kankana,Scincidae,Scincinae
Sauria,Paracontias manify,Scincidae,Scincinae
Sauria,Paracontias milloti,Scincidae,Scincinae
Sauria,Paracontias minimus,Scincidae,Scincinae
Sauria,Paracontias rothschildi,Scincidae,Scincinae
Sauria,Paracontias tsararano,Scincidae,Scincinae
Sauria,Paracontias vermisaurus,Scincidae,Scincinae
Sauria,Plestiodon anthracinus,Scincidae,Scincinae
Sauria,Plestiodon barbouri,Scincidae,Scincinae
Sauria,Plestiodon brevirostris,Scincidae,Scincinae
Sauria,Plestiodon callicephalus,Scincidae,Scincinae
Sauria,Plestiodon capito,Scincidae,Scincinae
Sauria,Plestiodon chinensis,Scincidae,Scincinae
Sauria,Plestiodon colimensis,Scincidae,Scincinae
Sauria,Plestiodon copei,Scincidae,Scincinae
Sauria,Plestiodon coreensis,Scincidae,Scincinae
Sauria,Plestiodon dugesii,Scincidae,Scincinae
Sauria,Plestiodon egregius,Scincidae,Scincinae
Sauria,Plestiodon elegans,Scincidae,Scincinae
Sauria,Plestiodon fasciatus,Scincidae,Scincinae
Sauria,Plestiodon gilberti,Scincidae,Scincinae
Sauria,Plestiodon inexpectatus,Scincidae,Scincinae
Sauria,Plestiodon japonicus,Scincidae,Scincinae
Sauria,Plestiodon kishinouyei,Scincidae,Scincinae
Sauria,Plestiodon lagunensis,Scincidae,Scincinae
Sauria,Plestiodon laticeps,Scincidae,Scincinae
Sauria,Plestiodon latiscutatus,Scincidae,Scincinae
Sauria,Plestiodon liui,Scincidae,Scincinae
Sauria,Plestiodon longirostris,Scincidae,Scincinae
Sauria,Plestiodon lynxe,Scincidae,Scincinae
Sauria,Plestiodon marginatus,Scincidae,Scincinae
Sauria,Plestiodon multilineatus,Scincidae,Scincinae
Sauria,Plestiodon multivirgatus,Scincidae,Scincinae
Sauria,Plestiodon nietoi,Scincidae,Scincinae
Sauria,Plestiodon obsoletus,Scincidae,Scincinae
Sauria,Plestiodon obtusirostris,Scincidae,Scincinae
Sauria,Plestiodon ochoterenae,Scincidae,Scincinae
Sauria,Plestiodon parviauriculatus,Scincidae,Scincinae
Sauria,Plestiodon parvulus,Scincidae,Scincinae
Sauria,Plestiodon popei,Scincidae,Scincinae
Sauria,Plestiodon quadrilineatus,Scincidae,Scincinae
Sauria,Plestiodon reynoldsi,Scincidae,Scincinae
Sauria,Plestiodon septentrionalis,Scincidae,Scincinae
Sauria,Plestiodon skiltonianus,Scincidae,Scincinae
Sauria,Plestiodon stimpsonii,Scincidae,Scincinae
Sauria,Plestiodon sumichrasti,Scincidae,Scincinae
Sauria,Plestiodon tamdaoensis,Scincidae,Scincinae
Sauria,Plestiodon tetragrammus,Scincidae,Scincinae
Sauria,Plestiodon tunganus,Scincidae,Scincinae
Sauria,Proscelotes aenea,Scincidae,Scincinae
Sauria,Proscelotes arnoldi,Scincidae,Scincinae
Sauria,Proscelotes eggeli,Scincidae,Scincinae
Sauria,Pseudoacontias angelorum,Scincidae,Scincinae
Sauria,Pseudoacontias madagascariensis,Scincidae,Scincinae
Sauria,Pseudoacontias menamainty,Scincidae,Scincinae
Sauria,Pseudoacontias unicolor,Scincidae,Scincinae
Sauria,Pygomeles braconnieri,Scincidae,Scincinae
Sauria,Pygomeles petteri,Scincidae,Scincinae
Sauria,Scelotes anguineus,Scincidae,Scincinae
Sauria,Scelotes arenicolus,Scincidae,Scincinae
Sauria,Scelotes bicolor,Scincidae,Scincinae
Sauria,Scelotes bidigittatus,Scincidae,Scincinae
Sauria,Scelotes bipes,Scincidae,Scincinae
Sauria,Scelotes bourquini,Scincidae,Scincinae
Sauria,Scelotes caffer,Scincidae,Scincinae
Sauria,Scelotes capensis,Scincidae,Scincinae
Sauria,Scelotes duttoni,Scincidae,Scincinae
Sauria,Scelotes fitzsimonsi,Scincidae,Scincinae
Sauria,Scelotes gronovii,Scincidae,Scincinae
Sauria,Scelotes guentheri,Scincidae,Scincinae
Sauria,Scelotes inornatus,Scincidae,Scincinae
Sauria,Scelotes insularis,Scincidae,Scincinae
Sauria,Scelotes kasneri,Scincidae,Scincinae
Sauria,Scelotes limpopoensis,Scincidae,Scincinae
Sauria,Scelotes mirus,Scincidae,Scincinae
Sauria,Scelotes montispectus,Scincidae,Scincinae
Sauria,Scelotes mossambicus,Scincidae,Scincinae
Sauria,Scelotes poensis,Scincidae,Scincinae
Sauria,Scelotes schebeni,Scincidae,Scincinae
Sauria,Scelotes sexlineatus,Scincidae,Scincinae
Sauria,Scelotes uluguruensis,Scincidae,Scincinae
Sauria,Scelotes vestigifer,Scincidae,Scincinae
Sauria,Scincopus fasciatus,Scincidae,Scincinae
Sauria,Scincus albifasciatus,Scincidae,Scincinae
Sauria,Scincus hemprichii,Scincidae,Scincinae
Sauria,Scincus mitranus,Scincidae,Scincinae
Sauria,Scincus scincus,Scincidae,Scincinae
Sauria,Scolecoseps acontias,Scincidae,Scincinae
Sauria,Scolecoseps boulengeri,Scincidae,Scincinae
Sauria,Scolecoseps litipoensis,Scincidae,Scincinae
Sauria,Sepsina alberti,Scincidae,Scincinae
Sauria,Sepsina angolensis,Scincidae,Scincinae
Sauria,Sepsina bayoni,Scincidae,Scincinae
Sauria,Sepsina copei,Scincidae,Scincinae
Sauria,Sepsina tetradactyla,Scincidae,Scincinae
Sauria,Sepsophis punctatus,Scincidae,Scincinae
Sauria,Sirenoscincus yamagishii,Scincidae,Scincinae
Sauria,Typhlacontias brevipes,Scincidae,Scincinae
Sauria,Typhlacontias gracilis,Scincidae,Scincinae
Sauria,Typhlacontias johnsonii,Scincidae,Scincinae
Sauria,Typhlacontias kataviensis,Scincidae,Scincinae
Sauria,Typhlacontias punctatissimus,Scincidae,Scincinae
Sauria,Typhlacontias rohani,Scincidae,Scincinae
Sauria,Typhlacontias rudebecki,Scincidae,Scincinae
Sauria,Voeltzkowia fierinensis,Scincidae,Scincinae
Sauria,Voeltzkowia lineata,Scincidae,Scincinae
